-2.990945122349382590e+00	9.130095804191511455e-01	-2.680621470283701235e+00
-3.147906904223188640e+00	-2.215504238235568302e+00	-2.261077128560913252e-01
-3.256696434742951229e+00	6.831004507654592217e-02	1.655320709105520649e+00
-2.754285153515317219e+00	1.186032517293689637e+00	2.277224412476123838e+00
-2.971990883217233925e+00	-1.973242486345454738e+00	-5.035811695842986602e-01
-3.330448388187358777e+00	-3.171396067084442105e+00	-3.048980906286811177e-01
-3.316274205225354876e+00	-1.175648950718391816e+00	1.989551175341899736e+00
-3.376546797935401578e+00	-1.879950812937150717e+00	1.650921976640495004e+00
-3.822672275588355539e+00	-1.766933861949004037e+00	-1.016734179465461185e+00
-2.769835377093156303e+00	5.883149953234800833e-02	2.191374883785973893e+00
2.875051146527839219e+00	3.233071407866248137e-01	-3.960952228817759213e+00
-2.689907606199908763e+00	1.504238727136815612e+00	-2.824470163467549533e+00
8.965355493086227812e-01	3.633699840813176429e+00	-3.539085710584570776e+00
-3.785287073708241135e+00	-2.781890687467614143e+00	3.714874294239214336e-01
-3.905484347968843029e+00	-2.386277085143886367e+00	6.732850864763726406e-01
-2.999371369363181383e+00	-8.461504974726996586e-01	1.849784519912437197e+00
-2.260275101527977171e+00	2.228238133325186165e+00	-3.016885453797300443e+00
3.010360394912250381e+00	-5.412748464027172801e-02	-4.000000000000000000e+00
-3.923978940787034464e+00	-2.565058826800995728e+00	4.132126705040031212e-01
-3.119026171706190453e+00	-2.031383257617971339e+00	-2.188228446239204317e-01
-3.276008947056858744e+00	-2.051887133928143925e+00	6.214454983012149825e-01
-3.304003406749275840e+00	-3.127295880290611230e+00	9.594209892473770651e-02
-3.165075854295757996e+00	-1.318848464834003753e+00	-1.739715467419689077e-01
-3.127721217964945399e+00	-1.100650684074720331e+00	-1.265458161237048795e+00
1.245705682214816923e+00	2.676311401710745663e+00	-3.622429381940522219e+00
-3.171021780054390504e+00	-1.869251460315535018e+00	1.348405457910470062e+00
2.894039168468299228e-01	3.408901960493728289e+00	-3.376603700068363967e+00
2.993884442836410642e+00	-1.259100487291395787e-01	-3.950242776922643362e+00
3.005685830209179343e+00	-1.300151146520294176e-01	-3.964506012824249748e+00
1.331862561704375114e+00	3.025524659022187812e+00	-3.806559102845624043e+00
-3.431324168593616442e+00	-1.055319390270632152e+00	1.426077145159570847e+00
3.035675745512734558e+00	-1.072464619005903064e+00	3.913168368513969320e+00
-3.356891495605952347e+00	-1.732239628260248798e+00	1.722269687450364017e+00
-3.352011373292808738e+00	-3.175891998157163165e-01	1.461211154293457604e+00
