-2.601112896009493269e+01 4.627815210085110920e+01
-2.880985174790665582e+01 1.174686358659693397e+01
2.144274717731109448e+01 2.768761933306190670e+01
-3.251401663531115105e+01 -1.037130439324442932e+01
-3.425420329750671300e+01 1.712711789764221848e+01
1.242574688488214996e+01 3.289445903244850911e+01
-1.799629178741049174e+01 1.062425090672383021e+01
6.392277610656160292e+00 -3.809774181063359322e+01
-7.699112620148107489e+00 3.735253484278788960e+01
4.316017708369363959e+01 -2.542143825581438676e+01
2.760996363818164667e+01 7.098698905599043485e+00
4.805219106067315238e+01 -4.807163209361075928e+01
-3.652395255654727890e+00 3.491856799425121238e+01
-4.650793928133967192e+00 -6.809849946222135131e-01
4.419140484335230212e+01 4.270556542358809793e+01
1.241559938941084695e+01 4.398192683986524187e+00
-2.898269063212444152e-01 -5.591599329200381163e+00
3.329291797017914689e+01 3.408386743219922010e+01
1.243819090912934300e+01 -3.289882971268721690e+01
-4.202174744231987802e+01 2.035334531184986773e+01
-4.455149314975324160e+01 1.048152791415467533e+01
-4.931832257413773135e+01 -2.010792569723558643e+01
2.052208609544191731e+01 4.392767698389960884e+01
1.718875932405781271e+01 -4.234846787103411003e+01
9.206998834745849791e-01 2.795193212621225243e+01
-1.221172474804306241e+01 -3.727122375192102055e+01
1.670914829349079511e+01 -2.041262910570867817e+01
5.702931355886287079e-01 4.559293221777986815e+01
2.030474278426865808e+01 -4.215041189806228061e+01
9.514738360055452482e-01 -3.116988581969628669e+01
-2.325554897611053917e+01 4.741877729386831675e+01
-1.514571712528319836e+01 2.589507455261231783e+01
1.839587751547655525e+00 4.859718304125081545e+01
-2.316711926288100898e+01 3.637189334616441982e+01
-1.514656498154365316e+00 3.665312053747636867e+01
3.128138586363926610e+00 1.654793756516914627e+01
-1.852495322034355496e+01 2.650179957284222354e+01
-3.135344271177998721e+01 2.560710758676358978e+01
2.019930880279184748e+01 -2.077369607872845592e+01
-3.371219981866969562e+01 9.856502437404145667e+00
3.334707543732844215e+01 1.355240602346241552e+00
2.915289140177483773e+01 -3.023724388554982312e+01
3.539824580356113159e+01 -5.004767883785932625e+00
3.486242153231788876e+00 -4.035928200724736570e+00
-3.925256942117874814e+01 -2.850687319357175653e+01
-7.747790668216481436e+00 -2.496245439997897364e+01
-2.241920723699440998e+01 3.564736016881096958e+01
7.690998748231248072e+00 2.829257327000320643e+01
8.182085397358429546e+00 -1.989655332833483214e+01
2.766655343328642402e+01 -3.486376171431088977e+01
3.973819941899071750e+01 1.497269111030390398e+01
-3.334569944808529751e+00 -2.444479864978954531e+00
-4.784013001338804116e+01 -4.981103027298403418e+01
-1.360794817862896977e+01 1.380158662914169376e+01
1.707186370309818813e+01 4.068486760029584559e+01
4.485636498920263193e+01 -2.198565036972458486e+01
1.351468405308944298e+01 -5.407457366043244562e+00
-3.355779583603845140e+01 1.578515815857613980e+01
2.562605086307790003e+01 2.403148412484468199e+00
-1.054470814112617916e+01 -8.333794983787878863e+00
4.565695980983810642e+01 -1.509475232480254014e+01
4.975459063065978960e+00 -1.439207072075541305e+01
7.286637250535377142e+00 -3.119553605324071199e+01
3.238893221103739961e+01 -4.330724352105615083e+01
-1.185256974164211563e+01 4.356279864413855307e+01
3.329854754845361953e+01 -4.999690752221642498e+01
-3.342193441080721072e+01 3.628542763641746660e+01
-2.407138988459859164e+01 -4.650983128966010582e+01
3.039494729787345406e+01 3.844732053404216288e+01
3.150206389271439278e+01 2.164347357918628845e+01
2.790141014551308274e+01 3.129319509994961024e+01
1.849527356400946232e+01 3.674773620550464415e+00
-2.851805193592849008e+01 -1.375164885550199756e+01
-2.883070658489984694e+01 -7.681352276078834862e+00
3.714057616548179652e+01 -1.640160082002823927e+01
-7.237515790732262921e+00 2.440886320289759048e+00
-4.245891330079294335e+01 -9.621747172214901056e+00
2.018686326913536888e+01 3.546088622418515257e+01
-3.292640344105103622e+01 3.637932953794534541e+01
2.038029588283622928e+01 -6.005337312992519827e+00
3.443176914763956820e+00 3.004641697513714860e+01
2.567658647273476191e+01 -2.752390861680260770e+01
2.469235033263447221e+01 5.792992000166630184e+00
1.202586609039391163e+01 -3.211492776457358644e+01
-4.497382398854868057e+01 -3.739904049417403087e+01
1.705709228017592238e+01 4.809773457729679080e+01
2.155948301347739715e+01 -4.702518502668566924e+01
1.710112347640273356e+01 -1.379770579482482162e+01
6.184633068990064153e+00 -3.953031544330065827e+01
4.980696817366402485e+01 -2.890650847406128765e+00
-4.246052520383171469e+01 4.321651753493105730e+01
3.483942668712037971e+01 -2.249892981928513080e+01
4.003160537651229589e+00 4.224528651118146882e+01
-1.138529608640527258e+01 -7.353075743313763901e+00
-1.453396896048536568e+01 8.294798468805520741e+00
2.997416918882110792e+01 -1.413287442869148869e+00
3.985675268599504761e+01 5.381625925224375884e+00
4.615732437678463640e+01 4.282356851771026385e+01
-3.049451521704449330e+00 -3.521158688884193566e+01
-1.468480258009791051e+01 -9.231606039325935598e+00
3.630137882125448101e+01 -4.856493349188985320e+01
-3.832703757025468860e+01 -7.990768068407949620e+00
-3.283149730069902716e+01 8.660725621355192416e+00
-4.268199685419260447e+01 8.344600610054142109e+00
3.393046897712633836e+01 -3.832248565596364642e+01
3.310207328424741302e+00 4.890637804781034248e+01
4.662359849034277914e+01 -1.080905871142632257e+01
-3.789519212286980121e+01 -1.119757831718454177e+01
-1.639125501030517285e+01 -6.008087001532313565e+00
-2.231155408396030637e+01 -1.602756108607940178e+01
-4.745731483772674864e+01 3.408660900118354320e+00
-4.602661059844800207e+01 4.656647181530182422e+00
4.426740733901621638e+01 5.159311962480117586e+00
-9.324613789946145204e+00 4.711904058534393869e+01
-2.823927096062131170e+01 8.432549572052083775e+00
-2.605397466630050474e+01 2.133979327069546184e+00
-2.917481973394718864e+01 -1.296627934875698074e+01
1.917468072063430640e+01 4.452430085294913908e+01
-3.969422856801890731e+01 -4.673652208047379730e+01
4.286529634500089259e+01 -2.548763571786246729e+01
-3.903214314010890007e+01 2.457416193134879379e+01
4.417828600867225219e+01 3.005757912856695668e+01
-3.963162740639791792e+01 3.235699713386492959e+01
